OrderID,OrderDate,CustomerID,CustomerName,Segment,Country,Region,Category,Product,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus
ORD-104659,2024-09-14,CUST-00844,Linda Silva,Small Business,Spain,Europe,Electronics,Laptop Stand,1,199.41,0.05,15.55,Credit Card,Returned
ORD-101436,2024-09-24,CUST-00226,Mary Davis,Enterprise,Germany,Europe,Electronics,Headphones,1,41.21,0.0,11.24,PayPal,Returned
ORD-104694,2024-06-03,CUST-00395,Ana Johnson,Consumer,United States,North America,Apparel,T-Shirt,1,14.62,0.1,4.08,Credit Card,Completed
ORD-102812,2023-12-28,CUST-00250,Ahmed Rodriguez,Small Business,Singapore,Asia,Sports & Outdoors,Hiking Backpack,1,101.75,0.0,13.49,PayPal,Completed
ORD-104753,2024-02-26,CUST-00601,Sofia Silva,Small Business, united states ,North America,Apparel,Denim Jacket,1,31.38,0.0,22.53,Debit Card,Completed
ORD-105695,2023-07-18,CUST-00755,Fatima Martinez,Consumer,France,Europe,Sports & Outdoors,Hiking Backpack,1,137.76,0.0,10.44,Credit Card,Completed
ORD-100040,2023-09-17,CUST-00372,Raj Dubois,Enterprise,United States,North America,Office,Pen Pack,1,29.02,0.2,3.32,Bank Transfer,Completed
ORD-103867,2024-07-09,CUST-00057,Tom Miller,Enterprise,United Kingdom,Europe,Home & Kitchen,Cutting Board,1,118.96,0.0,11.54,Gift Card,Completed
ORD-105647,2024-10-27,CUST-00824,David Miller,Consumer,Australia,Oceania,Home & Kitchen,Blender,1,69.3,0.0,7.63,Debit Card,Completed
ORD-100450,2024-03-19,CUST-00633,Linda Muller,Consumer,United States,North America,Sports & Outdoors,Resistance Bands,1,179.92,0.0,8.15,Credit Card,Completed
ORD-104511,2024-09-25,CUST-00070,James Muller,Consumer,Germany,Europe,Beauty,Sunscreen SPF50,1,8.34,0.05,2.45,PayPal,Completed
ORD-102943,2024-02-07,CUST-00354,Noah Tanaka,Enterprise,SPAIN,Europe,Home & Kitchen,Cutting Board,2,66.67,0.0,15.96,PayPal,Completed
ORD-103497,2023-10-11,CUST-00556,Lucas Rossi,,Canada,North America,Office,Desk Organizer,1,12.59,0.0,8.61,Gift Card,Completed
ORD-102014,2024-01-13,CUST-00781,Elizabeth Brown,Consumer,India,Asia,Home & Kitchen,Throw Pillow,1,107.76,0.2,2.25,PayPal,Completed
ORD-103160,2024-06-24,CUST-00835,Hiro Nakamura,,Canada,North America,Electronics,Laptop Stand,1,160.55,0.0,16.31,PayPal,Completed
ORD-105994,2023-09-05,CUST-00321,Priya Kumar,Consumer,United States,North America,Apparel,Wool Socks,1,27.81,0.0,12.92,Credit Card,Completed
ORD-102839,2024-03-13,CUST-00267,Mia Tanaka,Small Business,India,Asia,Home & Kitchen,Cutting Board,1,72.71,0.0,20.82,Bank Transfer,Completed
ORD-100362,2024-03-09,CUST-00486,Patricia Johnson,Consumer,Germany,Europe,Apparel,Running Shoes,1,70.34,0.0,18.72,Debit Card,Completed
ORD-104539,2024-06-15,CUST-00754,Carlos Rodriguez,Small Business,Mexico,South America,Electronics,Bluetooth Speaker,4,120.1,0.0,23.95,Bank Transfer,Completed
ORD-102957,2024-03-28,CUST-00622,Patricia Kumar,Small Business,Australia,Oceania,Electronics,Bluetooth Speaker,3,206.7,0.15,11.86,Debit Card,Completed
ORD-106168,2024-06-13,CUST-00345,Olivia Kumar,Enterprise,United Kingdom,Europe,Sports & Outdoors,Camping Tent,1,38.92,0.0,16.56,PayPal,Completed
ORD-101110,2024-02-17,CUST-00486,Patricia Johnson,Consumer,GERMANY,Europe,Apparel,Denim Jacket,4,33.33,0.0,14.47,Gift Card,Completed
ORD-103972,2024-05-06,CUST-00157,John Williams,Consumer,United Kingdom,Europe,Apparel,Baseball Cap,2,34.16,0.0,24.26,PayPal,Completed
ORD-106629,2024-08-10,CUST-00455,Hiro Silva,Consumer,Germany,Europe,Sports & Outdoors,Water Bottle,4,169.29,0.0,17.95,Credit Card,Returned
ORD-102912,2024-01-27,CUST-00242,Tom Nakamura,Consumer,United States,North America,Beauty,Shampoo,1,25.86,0.1,16.98,Debit Card,Completed
ORD-102931,2024-02-17,CUST-00254,Liam Martinez,Small Business,United States,North America,Apparel,T-Shirt,1,22.14,0.0,13.36,Debit Card,Completed
ORD-100164,2023-07-19,CUST-00691,Carlos Rossi,Consumer,CANADA,North America,Beauty,Lip Balm,1,17.19,0.0,22.75,Debit Card,Returned
ORD-106678,2024-03-04,CUST-00010,Liam Smith,Consumer, india ,Asia,Beauty,Face Serum,1,18.99,0.0,14.17,Credit Card,Completed
ORD-100445,2024-05-18,CUST-00820,Hiro Williams,,France,Europe,Beauty,Face Serum,2,20.4,0.0,21.32,Credit Card,Completed
ORD-100641,2024-01-14,CUST-00703,,Enterprise,United Kingdom,Europe,Electronics,USB-C Cable,1,78.2,0.0,23.13,Gift Card,Completed
ORD-106827,2024-09-04,CUST-00360,Carlos Martinez,,United Kingdom,Europe,Apparel,Baseball Cap,1,71.59,0.0,3.44,Credit Card,Completed
ORD-106325,2024-09-25,CUST-00115,Jennifer Costa,Consumer,Japan,Asia,Sports & Outdoors,Water Bottle,1,45.4,0.0,9.07,PayPal,Completed
ORD-103577,2024-04-18,CUST-00504,Olivia Tanaka,Consumer,United States,North America,Beauty,Hair Dryer,1,40.61,0.0,22.77,PayPal,Completed
ORD-101209,2024-05-03,CUST-00103,Hiro Davis,Small Business,Canada,North America,Apparel,Baseball Cap,4,36.13,0.0,6.09,Bank Transfer,Cancelled
ORD-105532,2023-12-27,CUST-00691,Carlos Rossi,Consumer,Canada,North America,Home & Kitchen,Storage Bin,1,35.75,0.1,14.97,Credit Card,Completed
ORD-100460,2024-06-02,CUST-00121,John Dubois,Consumer,United States,North America,Sports & Outdoors,Hiking Backpack,1,47.86,0.15,22.38,PayPal,Completed
ORD-104445,2024-10-18,CUST-00724,Ana Kumar,Consumer,Canada,North America,Apparel,Denim Jacket,1,84.27,0.0,23.63,Debit Card,Returned
ORD-106276,2024-05-03,CUST-00556,Lucas Rossi,,Canada,North America,Office,Wireless Mouse,2,53.19,0.2,5.52,PayPal,Cancelled
ORD-105662,2024-08-11,CUST-00790,Fatima Rodriguez,Consumer,France,Europe,Beauty,Lip Balm,2,10.36,0.0,22.02,Credit Card,Completed
ORD-102482,2024-02-19,CUST-00419,Ahmed Williams,Small Business,India,Asia,Office,Desk Organizer,2,55.22,0.1,5.94,Debit Card,Completed
ORD-101154,2023-07-06,CUST-00486,Patricia Johnson,Consumer,Germany,Europe,Apparel,T-Shirt,1,53.21,0.0,19.07,Bank Transfer,Completed
ORD-101538,2024-04-01,CUST-00049,Noah Martinez,,United Kingdom,Europe,Home & Kitchen,Coffee Maker,1,38.22,0.0,13.28,Gift Card,Returned
ORD-106917,2024-03-12,CUST-00541,,Consumer,Japan,Asia,Electronics,USB-C Cable,1,185.51,0.0,19.79,Credit Card,Completed
ORD-106825,2023-07-21,CUST-00148,Sofia Brown,Small Business,United States,North America,Home & Kitchen,Blender,1,52.75,0.2,21.65,PayPal,Returned
ORD-100588,2024-06-06,CUST-00351,Ines Muller,Consumer,Canada,North America,Home & Kitchen,Storage Bin,2,46.5,0.05,9.53,Gift Card,Completed
ORD-100626,2024-06-16,CUST-00823,Raj Costa,Consumer,Spain,Europe,Apparel,Baseball Cap,1,52.24,0.0,19.37,PayPal,Completed
ORD-105739,2023-09-18,CUST-00804,Noah Dubois,Small Business,Mexico,South America,Electronics,Smartphone Case,1,46.49,0.0,11.12,Credit Card,Completed
ORD-103227,2023-10-17,CUST-00222,Yuki Johnson,Consumer,India,Asia,Office,Desk Organizer,1,25.96,0.0,21.25,Credit Card,Completed
ORD-103773,2024-05-01,CUST-00404,David Rodriguez,Small Business,SINGAPORE,Asia,Apparel,Denim Jacket,1,51.44,0.0,12.3,Bank Transfer,Completed
ORD-103533,2023-08-30,CUST-00847,Elizabeth Smith,Consumer,Germany,Europe,Home & Kitchen,Blender,1,63.65,0.05,3.82,PayPal,Completed
ORD-102745,2024-03-10,CUST-00151,James Smith,Enterprise,India,Asia,Electronics,Smartphone Case,1,155.87,0.1,14.31,Bank Transfer,Completed
ORD-104152,2023-10-05,CUST-00098,Patricia Johnson,Enterprise,United States,North America,Home & Kitchen,Storage Bin,3,55.59,0.0,10.54,Bank Transfer,Completed
ORD-104671,2024-06-18,CUST-00298,James Nakamura,Consumer,United States,North America,Office,Pen Pack,1,27.41,0.0,24.46,PayPal,Returned
ORD-101058,2024-01-19,CUST-00319,Mary Dubois,Enterprise,Japan,Asia,Apparel,Wool Socks,4,21.8,0.0,16.93,Debit Card,Completed
ORD-101182,2024-04-03,CUST-00835,Hiro Nakamura,Small Business,Canada,North America,Office,Pen Pack,1,379.6591061723631,0.0,8.21,Credit Card,Completed
ORD-102012,2023-10-30,CUST-00056,Noah Davis,Small Business,Japan,Asia,Home & Kitchen,Coffee Maker,1,141.77,0.0,13.23,Debit Card,Completed
ORD-100422,2024-09-21,CUST-00497,Liam Rossi,Consumer,United States,North America,Office,Standing Desk Mat,1,62.13,0.0,16.67,Bank Transfer,Completed
ORD-100736,2024-06-10,CUST-00182,Fatima Nakamura,Consumer,Germany,Europe,Electronics,Smartphone Case,1,48.32,0.0,17.57,Credit Card,Completed
ORD-101138,2024-06-05,CUST-00433,Emma Johnson,Consumer,INDIA,Asia,Home & Kitchen,Blender,2,109.45,0.05,8.2,PayPal,Completed
ORD-103214,2024-08-12,CUST-00720,Ana Garcia,Consumer,United States,North America,Sports & Outdoors,Hiking Backpack,4,29.09,0.0,21.41,Credit Card,Completed
ORD-101786,2023-03-07,CUST-00662,Hiro Jones,Small Business,Brazil,South America,Apparel,Running Shoes,2,51.09,0.0,20.75,Credit Card,Completed
ORD-103442,2023-12-18,CUST-00466,Tom Brown,Consumer,Brazil,South America,Electronics,Laptop Stand,2,59.11,0.0,9.27,Credit Card,Completed
ORD-102245,2024-05-21,CUST-00328,John Costa,Small Business,Germany,Europe,Home & Kitchen,Blender,2,39.51,0.0,9.49,PayPal,Completed
ORD-106467,2024-07-07,CUST-00712,Wei Dubois,Consumer,France,Europe,Electronics,USB-C Cable,1,32.76,0.1,16.58,Credit Card,Completed
ORD-106640,2023-10-08,CUST-00575,Ines Tanaka,Consumer,Germany,Europe,Beauty,Face Serum,1,22.9,0.1,19.53,Gift Card,Completed
ORD-104836,2023-04-11,CUST-00359,Chen Rossi,Consumer,France,Europe,Apparel,Running Shoes,2,38.7,0.0,23.24,Debit Card,Cancelled
ORD-104016,2023-12-02,CUST-00204,Fatima Rodriguez,Consumer,Italy,Europe,Home & Kitchen,Cutting Board,1,32.1,0.0,2.5,Credit Card,Completed
ORD-103224,2024-05-19,CUST-00179,Wei Smith,Consumer,France,Europe,Electronics,Smartphone Case,2,116.63,0.0,10.79,Debit Card,Cancelled
ORD-103287,2024-10-27,CUST-00140,Chen Khan,Consumer,Brazil,South America,Beauty,Hair Dryer,1,31.55,0.0,5.56,Credit Card,Completed
ORD-106154,2024-07-29,CUST-00044,Jennifer Zhang,Consumer,Brazil,South America,Beauty,Shampoo,1,6.77,0.0,4.12,PayPal,Completed
ORD-105343,2023-10-30,CUST-00789,Patricia Muller,Small Business,Canada,North America,Beauty,Lip Balm,1,46.52,0.05,5.76,Credit Card,Completed
ORD-101339,2024-10-09,CUST-00517,Jennifer Miller,Consumer,United States,North America,Electronics,Laptop Stand,1,149.17,0.0,14.02,Debit Card,Completed
ORD-106536,2023-05-21,CUST-00366,Wei Rodriguez,Consumer,Japan,Asia,Electronics,Headphones,1,214.42,0.0,15.37,PayPal,Completed
ORD-103463,2024-03-20,CUST-00162,Lucas Miller,Consumer,United Kingdom,Europe,Electronics,Headphones,1,186.25,0.0,15.84,Gift Card,Returned
ORD-106453,2024-06-28,CUST-00613,Olivia Smith,Consumer,INDIA,Asia,Electronics,Smartphone Case,2,98.16,0.1,18.13,PayPal,Completed
ORD-100337,2023-08-29,CUST-00722,Chen Rodriguez,Small Business,Canada,North America,Office,Desk Organizer,2,48.66,0.05,18.06,Credit Card,Completed
ORD-100109,2024-02-20,CUST-00716,Robert Dubois,Consumer,Mexico,South America,Apparel,T-Shirt,1,43.45,0.0,21.27,PayPal,Completed
ORD-106043,2024-05-05,CUST-00178,John Tanaka,Consumer,Italy,Europe,Electronics,Laptop Stand,1,164.1,0.0,17.83,Credit Card,Completed
ORD-104117,2023-09-07,CUST-00582,Wei Nakamura,Small Business,Spain,Europe,Office,Wireless Mouse,1,69.2,0.0,8.72,PayPal,Cancelled
ORD-105665,2024-07-07,CUST-00802,Liam Rossi,Small Business,Canada,North America,Home & Kitchen,Throw Pillow,2,47.69,0.0,18.21,Credit Card,Completed
ORD-100280,2024-01-05,CUST-00617,Elizabeth Rodriguez,Small Business,Canada,North America,Electronics,Headphones,1,203.99,0.0,10.22,Credit Card,Completed
ORD-104593,2024-06-13,CUST-00387,Robert Rodriguez,Small Business,United States,North America,Home & Kitchen,Coffee Maker,1,45.52,0.0,14.36,Credit Card,Completed
ORD-101283,2023-10-20,CUST-00294,Olivia Zhang,Consumer,Spain,Europe,Apparel,Denim Jacket,3,55.08,0.0,2.71,Credit Card,Completed
ORD-104895,2024-02-29,CUST-00379,Patricia Nakamura,Consumer,Germany,Europe,Electronics,Smartphone Case,3,19.74,0.1,23.08,Debit Card,Completed
ORD-102792,2024-02-25,CUST-00521,Lucas Nakamura,Small Business,Australia,Oceania,Sports & Outdoors,Water Bottle,2,93.21,0.0,11.19,Debit Card,Returned
ORD-106949,2023-09-09,CUST-00743,Liam Tanaka,,United States,North America,Beauty,Shampoo,1,26.26,0.0,18.62,Bank Transfer,Returned
ORD-100877,2024-12-13,CUST-00645,Lucas Khan,Small Business,India,Asia,Electronics,Smartphone Case,3,202.14,0.0,8.99,Credit Card,Cancelled
ORD-106069,2024-01-30,CUST-00722,Chen Rodriguez,Small Business,Canada,North America,Home & Kitchen,Cutting Board,5,124.05,0.0,3.19,Debit Card,Completed
ORD-104873,2024-01-13,CUST-00166,Wei Kumar,Consumer,Spain,Europe,Beauty,Sunscreen SPF50,2,14.57,0.0,9.71,Credit Card,Completed
ORD-101821,2024-05-28,CUST-00176,Emma Davis,Enterprise,MEXICO,South America,Apparel,Baseball Cap,2,69.69,0.0,4.73,Gift Card,Completed
ORD-104288,2024-11-27,CUST-00711,Michael Jones,,Mexico,South America,Office,Wireless Mouse,1,5.01,0.0,21.39,Debit Card,Completed
ORD-104229,2023-06-27,CUST-00174,Sofia Costa,Small Business,United Kingdom,Europe,Apparel,Denim Jacket,2,45.03,0.0,20.09,Credit Card,Completed
ORD-106089,2023-07-24,CUST-00532,Ana Rodriguez,Small Business,India,Asia,Sports & Outdoors,Hiking Backpack,4,102.82,0.0,6.76,Gift Card,Returned
ORD-100139,2023-09-21,CUST-00008,Carlos Davis,Enterprise,Australia,Oceania,Apparel,T-Shirt,1,61.55,0.05,11.55,Credit Card,Completed
ORD-105024,2024-12-04,CUST-00352,Ana Williams,Consumer,Italy,Europe,Apparel,Baseball Cap,2,29.27,0.0,24.68,PayPal,Completed
ORD-101855,2023-11-24,CUST-00554,Linda Smith,,Spain,Europe,Home & Kitchen,Storage Bin,2,97.24,0.1,18.22,Debit Card,Completed
ORD-103793,2024-02-03,CUST-00082,Wei Kumar,Small Business,Australia,Oceania,Sports & Outdoors,Resistance Bands,2,123.01,0.0,22.76,Bank Transfer,Completed
ORD-101295,2024-01-13,CUST-00446,Hiro Rossi,Consumer,Spain,Europe,Office,Notebook Set,1,43.48,0.15,22.11,Debit Card,Returned
ORD-100505,2023-12-17,CUST-00144,Yuki Costa,Enterprise,Japan,Asia,Electronics,Laptop Stand,1,82.27,0.0,21.25,Debit Card,Completed
ORD-102601,2024-09-23,CUST-00189,Noah Silva,Small Business,India,Asia,Sports & Outdoors,Camping Tent,1,63.99,0.2,17.03,Debit Card,Completed
ORD-103127,2023-12-02,CUST-00343,Wei Dubois,Consumer,India,Asia,Electronics,Smartphone Case,1,169.08,0.15,12.45,Debit Card,Completed
ORD-103088,2024-04-08,CUST-00178,John Tanaka,Consumer,Italy,Europe,Office,Standing Desk Mat,2,60.5,0.05,15.37,Bank Transfer,Completed
ORD-103814,2024-08-15,CUST-00269,Linda Williams,Consumer,India,Asia,Sports & Outdoors,Yoga Mat,1,25.41,0.0,11.64,Credit Card,Completed
ORD-103647,2023-06-26,CUST-00392,Elizabeth Khan,Consumer,India,Asia,Home & Kitchen,Blender,1,110.94,0.2,7.41,PayPal,Completed
ORD-103170,2023-06-27,CUST-00197,Elizabeth Brown,Consumer,Brazil,South America,Home & Kitchen,Storage Bin,1,69.0,0.0,18.93,Debit Card,Completed
ORD-100914,2024-08-25,CUST-00436,Grace Dubois,Consumer,Italy,Europe,Sports & Outdoors,Camping Tent,1,15.67,0.0,15.47,Credit Card,Completed
ORD-106165,2023-11-17,CUST-00460,Grace Rossi,Small Business,Germany,Europe,Apparel,Denim Jacket,1,48.37,0.1,13.51,Bank Transfer,Cancelled
ORD-101652,2024-07-31,CUST-00792,Ana Garcia,Consumer,United States,North America,Office,Standing Desk Mat,1,4.38,0.0,12.08,Credit Card,Completed
ORD-106067,2024-09-05,CUST-00419,Ahmed Williams,Small Business,INDIA,Asia,Office,Desk Organizer,1,28.24,0.05,18.05,Credit Card,Returned
ORD-105566,2024-06-29,CUST-00743,Liam Tanaka,Consumer,United States,North America,Apparel,Denim Jacket,3,72.61,0.0,22.9,Gift Card,Completed
ORD-102318,2024-02-07,CUST-00580,David Jones,Consumer,Japan,Asia,Home & Kitchen,Throw Pillow,1,111.62,0.0,22.78,Gift Card,Completed
ORD-101448,2024-04-24,CUST-00555,Sofia Khan,Consumer,Brazil,South America,Home & Kitchen,Storage Bin,1,148.75,0.0,12.61,Credit Card,Completed
ORD-100121,2024-11-08,CUST-00173,Carlos Miller,Small Business,United States,North America,Apparel,T-Shirt,1,42.09,0.0,20.91,Credit Card,Completed
ORD-100388,2024-12-09,CUST-00235,Jennifer Brown,Small Business,United Kingdom,Europe,Sports & Outdoors,Yoga Mat,1,165.1,0.0,11.79,PayPal,Completed
ORD-101587,2024-05-15,CUST-00789,Patricia Muller,Small Business,Canada,North America,Beauty,Face Serum,2,5.76,0.0,8.32,Debit Card,Completed
ORD-103031,2024-03-11,CUST-00304,John Garcia,Small Business,Australia,Oceania,Sports & Outdoors,Yoga Mat,1,146.24,0.0,9.66,Gift Card,Completed
ORD-103325,2023-07-04,CUST-00569,Mia Martinez,Enterprise,United States,North America,Electronics,Laptop Stand,2,124.02,0.0,24.09,Debit Card,Completed
ORD-102687,2024-02-08,CUST-00274,Jennifer Garcia,,Spain,Europe,Apparel,Running Shoes,4,43.87,0.0,11.63,Debit Card,Completed
ORD-102795,2024-02-24,CUST-00170,Emma Costa,Consumer,United States,North America,Sports & Outdoors,Yoga Mat,2,152.31,0.0,16.21,Credit Card,Completed
ORD-100038,2024-05-13,CUST-00263,Ana Costa,Consumer,Japan,Asia,Electronics,Smartphone Case,4,19.97,0.0,4.92,Credit Card,Cancelled
ORD-101764,2024-08-22,CUST-00295,Olivia Dubois,Consumer,United States,North America,Electronics,Laptop Stand,1,203.05,0.0,10.84,Debit Card,Completed
ORD-104829,2024-07-06,CUST-00509,Jennifer Tanaka,Consumer,United Kingdom,Europe,Office,Desk Organizer,2,10.6,0.0,11.71,Credit Card,Completed
ORD-103956,2024-09-10,CUST-00007,Chen Costa,Small Business,INDIA,Asia,Sports & Outdoors,Hiking Backpack,1,61.58,0.0,10.95,Debit Card,Completed
ORD-102248,2024-04-25,CUST-00410,Fatima Martinez,Enterprise,United States,North America,Home & Kitchen,Coffee Maker,1,104.96,0.0,17.5,Credit Card,Completed
ORD-105461,2024-06-30,CUST-00409,Hiro Brown,Enterprise,Germany,Europe,Electronics,Bluetooth Speaker,2,27.99,0.0,20.95,Credit Card,Completed
ORD-101247,2024-06-14,CUST-00250,Ahmed Rodriguez,Small Business,Singapore,Asia,Beauty,Sunscreen SPF50,1,25.75,0.0,23.88,Credit Card,Completed
ORD-106314,2024-01-03,CUST-00253,Ana Miller,Enterprise,United States,North America,Electronics,USB-C Cable,2,98.66,0.0,22.71,Credit Card,Completed
ORD-102298,2023-05-14,CUST-00365,,Consumer,France,Europe,Electronics,Laptop Stand,1,68.33,0.15,6.03,Credit Card,Completed
ORD-106816,2024-04-18,CUST-00160,Hiro Silva,Small Business,United Kingdom,Europe,Beauty,Face Serum,1,17.59,0.0,20.76,Credit Card,Returned
ORD-105484,2024-10-26,CUST-00067,Mary Brown,Consumer,JAPAN,Asia,Apparel,Denim Jacket,1,82.32,0.0,5.41,PayPal,Completed
ORD-102095,2024-01-12,CUST-00719,Fatima Silva,Small Business,UNITED STATES,North America,Sports & Outdoors,Yoga Mat,1,19.61,0.0,14.21,PayPal,Completed
ORD-102752,2024-05-23,CUST-00752,David Zhang,Enterprise,France,Europe,Electronics,Headphones,4,187.7,0.2,7.21,PayPal,Returned
ORD-101245,2024-03-23,CUST-00181,Ines Nakamura,Consumer,Singapore,Asia,Electronics,USB-C Cable,1,133.21,0.0,22.48,Credit Card,Completed
ORD-101087,2023-10-14,CUST-00724,Ana Kumar,Consumer, canada ,North America,Apparel,Running Shoes,1,19.8,0.0,8.19,PayPal,Completed
ORD-104729,2024-04-16,CUST-00036,Linda Tanaka,Consumer,Canada,North America,Home & Kitchen,Cutting Board,1,32.56,0.0,11.32,Credit Card,Returned
ORD-100246,2024-03-09,CUST-00181,Ines Nakamura,Consumer, singapore ,Asia,Office,Wireless Mouse,3,8.3,0.0,13.59,Bank Transfer,Completed
ORD-104703,2024-02-02,CUST-00284,Wei Nakamura,Consumer,United States,North America,Office,Notebook Set,-1,66.91,0.0,16.56,PayPal,Completed
ORD-102864,2023-12-27,CUST-00391,Ahmed Davis,Small Business,Canada,North America,Home & Kitchen,Blender,1,104.66,0.0,19.69,PayPal,Completed
ORD-102882,2024-01-08,CUST-00195,Emma Williams,Consumer,Brazil,South America,Sports & Outdoors,Resistance Bands,1,107.73,0.0,9.55,Credit Card,Completed
ORD-101848,2024-10-02,CUST-00584,Patricia Rodriguez,Small Business,United States,North America,Electronics,Smartphone Case,1,4047.391510402945,0.05,7.14,PayPal,Completed
ORD-105725,2023-07-20,CUST-00083,Ana Silva,Consumer,United Kingdom,Europe,Electronics,Smartphone Case,1,156.1,0.0,9.29,Credit Card,Returned
ORD-106693,2024-10-14,CUST-00836,Chen Johnson,Enterprise,Brazil,South America,Electronics,USB-C Cable,5,30.52,0.15,7.05,Credit Card,Completed
ORD-106038,2024-11-19,CUST-00673,David Garcia,Consumer,Spain,Europe,Beauty,Face Serum,1,11.94,0.0,7.28,Credit Card,Returned
ORD-101522,2024-05-13,CUST-00832,Tom Dubois,Enterprise,France,Europe,Sports & Outdoors,Hiking Backpack,1,157.75,0.0,9.75,PayPal,Completed
ORD-104637,2024-08-20,CUST-00481,Mary Jones,Consumer,United States,North America,Home & Kitchen,Blender,1,10.11,0.0,4.66,Debit Card,Completed
ORD-103420,2024-04-20,CUST-00628,Olivia Silva,Consumer,India,Asia,Apparel,T-Shirt,1,39.27,0.0,24.61,Debit Card,Completed
ORD-103399,2024-09-14,CUST-00492,Olivia Martinez,Consumer,Germany,Europe,Beauty,Shampoo,1,15.34,0.0,14.0,Credit Card,Completed
ORD-104218,2024-02-07,CUST-00369,Linda Williams,Small Business,United States,North America,Sports & Outdoors,Camping Tent,1,43.33,0.0,20.16,Debit Card,Completed
ORD-101381,2024-07-21,CUST-00174,Sofia Costa,Small Business,United Kingdom,Europe,Apparel,Wool Socks,1,76.99,0.05,10.33,PayPal,Returned
ORD-100148,2024-12-22,CUST-00695,Carlos Muller,Consumer,Italy,Europe,Home & Kitchen,Coffee Maker,4,10.27,0.0,11.63,Debit Card,Returned
ORD-103407,2023-09-26,CUST-00817,Chen Zhang,,Italy,Europe,Home & Kitchen,Coffee Maker,5,19.96,0.0,3.15,PayPal,Completed
ORD-106233,2024-12-05,CUST-00416,Wei Garcia,Small Business,United States,North America,Home & Kitchen,Storage Bin,1,121.37,0.0,6.8,PayPal,Completed
